word	ipa	language	pos	concept	label
bungaló	bunɡalo	spanish	noun	bungalow	1
hip hop	ipop	spanish	noun	hip_hop	1
oasis	oasis	spanish	noun	oasis	1
soul	soul	spanish	noun	soul	1
submarino	suβmaɾino	spanish	noun	submarine	1
arancel	aɾanθel	spanish	noun	tariff	1
leitmotiv	leitmotif	spanish	noun	leitmotif	1
balada	βalaða	spanish	noun	ballad	1
bluegrass	bluɡɾas	spanish	noun	bluegrass	1
iglú	iɣlu	spanish	noun	igloo	1
gong	ɡoŋto	spanish	noun	gong	1
final	final	spanish	noun	finale	1
góndola	ɡon̟dola	spanish	noun	gondola	1
espresso	espɾeso	spanish	noun	espresso	1
archipiélago	aɾtʃipjelaɣo	spanish	noun	archipelago	1
zouk	θouk	spanish	noun	zouk	1
ferry	feɾi	spanish	noun	ferry	1
corrente	koɾente	spanish	noun	courante	1
falsete	falsete	spanish	noun	falsetto	1
kizomba	kizomba	spanish	noun	kizomba	1
maestro	maestɾo	spanish	noun	maestro	1
samurái	samurai	spanish	noun	samurai	1
trío	tɾio	spanish	noun	trio	1
ninja	ninxa	spanish	noun	ninja	1
interludio	inteɾluðjo	spanish	noun	interlude	1
composición	kompotiθjon	spanish	noun	composition	1
fortísimo	foɾtisimo	spanish	noun	fortissimo	1
oratorio	oɾatoɾjo	spanish	noun	oratorio	1
sándwich	sanðwitʃ	spanish	noun	sandwich	1
allegro	aʎeɡɾo	spanish	noun	allegro	1
vodevil	βoðeβil	spanish	noun	vaudeville	1
lied	lieð	spanish	noun	lied	1
tarántula	taɾantula	spanish	noun	tarantula	1
estudio	estudio	spanish	noun	studio	1
recitativo	ɾeθitatiβo	spanish	noun	recitative	1
jungla	xunɡla	spanish	noun	jungle	1
internet	inteɾnet	spanish	noun	internet	1
rickshaw	rikʃau	spanish	noun	rickshaw	1
giga	xiɣa	spanish	noun	gigue	1
merengue	meɾeŋɡe	spanish	noun	merengue	1
anorak	anoɾak	spanish	noun	anorak	1
rumba	rumba	spanish	noun	rumba	1
tifón	tifon	spanish	noun	typhoon	1
kimono	kimono	spanish	noun	kimono	1
koala	koala	spanish	noun	koala	1
ginkgo	giŋko	spanish	noun	ginkgo	1
pijama	pijama	spanish	noun	pajamas	1
idea	idea	spanish	noun	idea	1
rock	rok	spanish	noun	rock	1
diminuendo	ðiminwendo	spanish	noun	diminuendo	1
élite	elite	spanish	noun	elite	1
vibrato	βiβɾato	spanish	noun	vibrato	1
violín	bjoʎin	spanish	noun	violin	1
gurú	ɡuɾu	spanish	noun	guru	1
yoga	ʝoɣa	spanish	noun	yoga	1
economía	ekonomija	spanish	noun	economy	1
sashimi	saʃimi	spanish	noun	sashimi	1
tarantela	tataɾnela	spanish	noun	tarantella	1
haiku	xaiku	spanish	noun	haiku	1
obertura	oβeɾatuɾa	spanish	noun	overture	1
espiritual	espiɾitwal	spanish	noun	spiritual	1
conga	koŋɡa	spanish	noun	conga	1
cantata	kantata	spanish	noun	cantata	1
emoción	emosjon	spanish	noun	emotion	1
legato	leɡato	spanish	noun	legato	1
atolón	atolon	spanish	noun	atoll	1
teléfono	telefono	spanish	noun	telephone	1
gala	ɡala	spanish	noun	gala	1
istmo	istmo	spanish	noun	isthmus	1
corbeta	koɾβeta	spanish	noun	corvette	1
pingüino	piŋɡino	spanish	noun	penguin	1
ópera	opera	spanish	noun	opera	1
cadenza	kaðenθa	spanish	noun	cadenza	1
kaput	kaput	spanish	noun	kaput	1
quelpo	kelpo	spanish	noun	kelp	1
jirafa	xiɾafa	spanish	noun	giraffe	1
foto	foto	spanish	noun	photo	1
chocolate	tʃokolate	spanish	noun	chocolate	1
mojo	moxo	spanish	noun	mojo	1
tenor	tenoɾ	spanish	noun	tenor	1
charcutería	tʃarkuteɾia	spanish	noun	delicatessen	1
capricho	kapɾitʃo	spanish	noun	capriccio	1
coro	koɾo	spanish	noun	choir	1
sofá	sofa	spanish	noun	sofa	1
marina	maɾina	spanish	noun	marina	1
kendo	kendo	spanish	noun	kendo	1
aria	aɾja	spanish	noun	aria	1
gavota	ɡaβota	spanish	noun	gavotte	1
barracuda	βaɾakuda	spanish	noun	barracuda	1
laguna	laɣuna	spanish	noun	lagoon	1
rondó	ɾonðo	spanish	noun	rondo	1
estreno	estɾeno	spanish	noun	premiere	1
festival	festibal	spanish	noun	fest	1
carabela	kaɾaβela	spanish	noun	caravel	1
teléfono	telefono	spanish	noun	telephone	1
taiga	taiɣa	spanish	noun	taiga	1
motete	motete	spanish	noun	motet	1
tundra	tundɾa	spanish	noun	tundra	1
quinteto	kinteto	spanish	noun	quintet	1
algoritmo	alɣoritmo	spanish	noun	algorithm	1
judo	xudo	spanish	noun	judo	1
ataque relámpago	atakereɾampaɡo	spanish	noun	blitz	1
kayak	kajak	spanish	noun	kayak	1
grunge	ɡɾunxe	spanish	noun	grunge	1
cabaret	kaβaɾet	spanish	noun	cabaret	1
magnate	maɣnate	spanish	noun	tycoon	1
virtuoso	βiɾtwoso	spanish	noun	virtuoso	1
televisión	teleβisjon	spanish	noun	television	1
política	politika	spanish	noun	politics	1
canon	kanon	spanish	noun	canon	1
anémona	anemona	spanish	noun	anemone	1
cero	θero	spanish	noun	zero	1
helicóptero	elikopteɾo	spanish	noun	helicopter	1
mariachi	maɾjaʧi	spanish	noun	mariachi	1
circo	θiɾko	spanish	noun	circus	1
hamburguesa	amburɣesa	spanish	noun	hamburger	1
góspel	ɡospel	spanish	noun	gospel	1
matinée	matine	spanish	noun	matinée	1
pizza	pitsa	spanish	noun	pizza	1
punk	puŋk	spanish	noun	punk	1
tornado	toɾnaðo	spanish	noun	tornado	1
tenis	tenis	spanish	noun	tennis	1
salsa	salsa	spanish	noun	salsa	1
schadenfreude	ʃadenfroidə	spanish	noun	schadenfreude	1
drama	dɾama	spanish	noun	drama	1
gospel	ɡospel	spanish	noun	gospel	1
samba	samba	spanish	noun	samba	1
centro	θentɾo	spanish	noun	center	0
bahía	baʝa	spanish	noun	bay	0
dónde	donde	spanish	function	where	0
oír	oiɾ	spanish	verb	hear	0
cosecha	koseʧa	spanish	noun	harvest	0
mochila	motʃila	spanish	noun	rucksack	0
moto acuática	motoakwatika	spanish	noun	jetski	0
débil	deβil	spanish	adjective	weak	0
saltar	saltar	spanish	verb	jump	0
artista	aɾtista	spanish	noun	artist	0
charla	tʃaɾla	spanish	noun	spiel	0
ello	eʎo	spanish	function	it	0
estar de pie	estaɾdepje	spanish	verb	stand	0
situación	sitwaθjon	spanish	noun	situation	0
langosta	laŋɡosta	spanish	noun	lobster	0
poner	poneɾ	spanish	verb	put	0
hacer	aθeɾ	spanish	verb	do	0
dar	dar	spanish	verb	give	0
nación	naθjon	spanish	noun	nation	0
muy	mwi	spanish	adverb	very	0
sardana	saɾdana	spanish	noun	sardana	0
limón	limon	spanish	noun	lemon	0
velero	βeleɾo	spanish	noun	sailboat	0
el	el	spanish	function	the	0
escuela	eskwela	spanish	noun	school	0
industria	industɾja	spanish	noun	industry	0
nosotros	nosotɾos	spanish	function	we	0
banco	banko	spanish	noun	bank	0
contra	kontɾa	spanish	function	against	0
entonces	entonses	spanish	function	then	0
instrumento	instɾumento	spanish	noun	instrument	0
colchón	koltʃon	spanish	noun	mattress	0
pulpo	pulpo	spanish	noun	octopus	0
poncho	pontʃo	spanish	noun	poncho	0
pequeño	pekeɲo	spanish	adjective	little	0
empezar	empezaɾ	spanish	verb	start	0
misa	misa	spanish	noun	mass	0
ciudad	θjuðað	spanish	noun	city	0
verde	beɾde	spanish	adjective	green	0
estudiante	estudiante	spanish	noun	student	0
amor	amoɾ	spanish	verb	love	0
información	infoɾmaθjon	spanish	noun	information	0
rápidamente	rapiðamente	spanish	adverb	quickly	0
cielo	θjelo	spanish	noun	sky	0
bajo	baxo	spanish	adjective	low	0
manzana	manθana	spanish	noun	apple	0
por qué	poɾke	spanish	function	why	0
alpaca	alpaka	spanish	noun	alpaca	0
padre	paðɾe	spanish	noun	father	0
más	mas	spanish	adverb	more	0
ayudar	aʝudaɾ	spanish	verb	help	0
conjunto	konxunto	spanish	noun	ensemble	0
otero	oteɾo	spanish	noun	butte	0
rojo	roxo	spanish	adjective	red	0
triste	tɾiste	spanish	adjective	sad	0
cangrejo	kaŋɡɾexo	spanish	noun	crab	0
era	eɾa	spanish	verb	was	0
hermana	eɾmana	spanish	noun	sister	0
escalar	eskalaɾ	spanish	verb	climb	0
goleta	ɡoleta	spanish	noun	schooner	0
infierno	infjeɾno	spanish	noun	inferno	0
cultura	kultura	spanish	noun	culture	0
garganta	ɡaɾɡanta	spanish	noun	gorge	0
cubrir	kuβɾiɾ	spanish	verb	cover	0
caballo	kaβaʎo	spanish	noun	horse	0
ingenuo	inxenuo	spanish	adjective	naïve	0
comenzar	komenθaɾ	spanish	verb	begin	0
profundo	pɾofundo	spanish	adjective	deep	0
doctor	doktoɾ	spanish	noun	doctor	0
silla	siʎa	spanish	noun	chair	0
sentir	sentir	spanish	verb	feel	0
bachata	batʃata	spanish	noun	bachata	0
pronto	pɾonto	spanish	adverb	soon	0
nuevo	nweβo	spanish	adjective	new	0
tarde	taɾðe	spanish	adjective	late	0
pez	peθ	spanish	noun	fish	0
minuto	minuto	spanish	noun	minute	0
muchos	mutʃos	spanish	adjective	many	0
jota	xota	spanish	noun	jota	0
luz	luχ	spanish	noun	light	0
género	xenero	spanish	noun	genre	0
camino	kamino	spanish	noun	way	0
muñeira	mweɲeɾa	spanish	noun	muñeira	0
vals	bals	spanish	noun	waltz	0
joven	xoβen	spanish	adjective	young	0
bueno	bweɾno	spanish	adjective	good	0
nombre	noβɾe	spanish	noun	name	0
otro	otɾo	spanish	function	another	0
suelo	swelo	spanish	noun	floor	0
mover	moβer	spanish	verb	move	0
acerca de	aseɾkade	spanish	function	about	0
limpio	limpio	spanish	adjective	clean	0
noche	notʃe	spanish	noun	night	0
bonanza	bonanθa	spanish	noun	bonanza	0
desierto	ðesjɛɾto	spanish	noun	desert	0
vallenato	baʎenato	spanish	noun	vallenato	0
en	en	spanish	function	at	0
erizo de mar	eɾiθoðemaɾ	spanish	noun	urchin	0
parecer	paɾeθeɾ	spanish	verb	seem	0
alto	alto	spanish	adjective	high	0
seguir	segiɾ	spanish	verb	follow	0
lejos	lexos	spanish	function	away	0
cara	kaɾa	spanish	noun	face	0
opinión	opinion	spanish	noun	opinion	0
oso	oso	spanish	noun	bear	0
de	de	spanish	function	of	0
entender	entendeɾ	spanish	verb	understand	0
esperanza	espeɾanθa	spanish	noun	hope	0
gato	gato	spanish	noun	cat	0
perro	pero	spanish	noun	dog	0
verdadero	beɾðaðo	spanish	adjective	true	0
mapa	mapa	spanish	noun	map	0
natural	natuɾal	spanish	noun	natural	0
contar	kontaɾ	spanish	verb	count	0
primero	pɾimeɾo	spanish	adjective	first	0
batea	batea	spanish	noun	punt	0
llama	ʎama	spanish	noun	llama	0
prohibido	proiβiðo	spanish	verb	verboten	0
doble	doβle	spanish	noun	doppelganger	0
creer	kɾeeɾ	spanish	verb	believe	0
fuera	fweɾa	spanish	function	out	0
interés	inteɾes	spanish	noun	interest	0
fresco	fɾesko	spanish	adjective	cool	0
pocos	pjekos	spanish	adverb	few	0
macho	matʃo	spanish	noun	macho	0
ser	seɾ	spanish	verb	be	0
venir	beniɾ	spanish	verb	come	0
tirar	tiɾar	spanish	verb	pull	0
mesa	mesa	spanish	noun	table	0
religión	reliχjon	spanish	noun	religion	0
que	ke	spanish	function	that	0
cabello	kaβeʎo	spanish	noun	hair	0
encontrar	enkontɾaɾ	spanish	verb	find	0
nosotros	nosotɾos	spanish	function	us	0
siempre	sjempɾe	spanish	adverb	always	0
cocinar	kosinaɾ	spanish	verb	cook	0
mundo	muɾndo	spanish	noun	world	0
manual	manual	spanish	noun	manual	0
deber	deβer	spanish	verb	must	0
vida	biða	spanish	noun	life	0
alimentar	alimentaɾ	spanish	verb	feed	0
sevillana	seβiʎana	spanish	noun	sevillana	0
metal	metal	spanish	noun	metal	0
podría	podria	spanish	verb	might	0
embarcadero	embatʃaðeɾo	spanish	noun	wharf	0
moderno	moðeɾno	spanish	noun	modern	0
acantilado	akantiʎaðo	spanish	noun	cliff	0
cresta	kɾesta	spanish	noun	ridge	0
para	paɾa	spanish	function	for	0
pero	peɾo	spanish	function	but	0
seco	sekos	spanish	adjective	dry	0
folk	folk	spanish	noun	folk	0
en	en	spanish	function	in	0
balsa	βalsa	spanish	noun	raft	0
función	funθjon	spanish	noun	function	0
volcán	bolkan	spanish	noun	volcano	0
llegar a ser	ʎeɣaɾaseɾ	spanish	verb	become	0
así	asi	spanish	function	so	0
izquierda	iskjeɾda	spanish	adjective	left	0
pradera	pɾaðeɾa	spanish	noun	prairie	0
viejo	βjexo	spanish	adjective	old	0
conducir	kondusiɾ	spanish	verb	drive	0
camarón	kamaɾon	spanish	noun	shrimp	0
ya	ʝa	spanish	adverb	already	0
objeto	oxekto	spanish	noun	object	0
cálido	kalido	spanish	adjective	warm	0
tiburón	tiβuɾon	spanish	noun	shark	0
mañana	mañana	spanish	noun	morning	0
en	en	spanish	function	on	0
bolígrafo	boliɣrafo	spanish	noun	pen	0
girar	xiɾaɾ	spanish	verb	turn	0
estudiar	estudiaɾ	spanish	verb	study	0
claro	klaɾo	spanish	adjective	clear	0
espalda	espalda	spanish	noun	back	0
oro	oɾo	spanish	function	gold	0
eran	eɾan	spanish	verb	were	0
ambos	ambos	spanish	function	both	0
house	haus	spanish	noun	house	0
ellos	eʎos	spanish	function	they	0
cerrar	θerar	spanish	verb	close	0
nunca	nunka	spanish	adverb	never	0
caminar	kaminar	spanish	verb	walk	0
camisa	kamisa	spanish	noun	shirt	0
techo	tetʃo	spanish	noun	roof	0
otro	otɾo	spanish	adjective	other	0
rodeo	ɾeoðe	spanish	noun	rodeo	0
junco	xun̟ko	spanish	noun	junk	0
región	rexjon	spanish	noun	region	0
ojo	oxo	spanish	noun	eye	0
casa	kasa	spanish	noun	house	0
súper	super	spanish	noun	uber	0
pierna	pjerna	spanish	noun	leg	0
festival	festibal	spanish	noun	festival	0
siesta	sjesta	spanish	noun	siesta	0
mesa	mesa	spanish	noun	mesa	0
turista	tuɾista	spanish	noun	tourist	0
poder	poðeɾ	spanish	verb	can	0
zapato	θapato	spanish	noun	shoe	0
quemar	kemaɾ	spanish	verb	burn	0
feliz	felis	spanish	adjective	happy	0
sentarse	sentarse	spanish	verb	sit	0
rápido	ɾapido	spanish	adjective	fast	0
preguntar	pɾeɣuntaɾ	spanish	verb	ask	0
guijarro	ɡixaɾo	spanish	noun	pebble	0
cumbia	kumbja	spanish	noun	cumbia	0
cavar	kiβaɾ	spanish	verb	dig	0
nariz	nariθ	spanish	noun	nose	0
estudio	estudio	spanish	noun	étude	0
por	poɾ	spanish	function	by	0
cocina	kosina	spanish	noun	cuisine	0
entre	entɾe	spanish	function	between	0
medios	meðjos	spanish	noun	media	0
responder	respondeɾ	spanish	verb	answer	0
disco	disko	spanish	noun	disco	0
almeja	almexa	spanish	noun	clam	0
poner	poneɾ	spanish	verb	lay	0
ir	iɾ	spanish	verb	go	0
hueso	weso	spanish	noun	bone	0
último	ultjmo	spanish	adjective	last	0
villancico	βiʎanθiko	spanish	noun	carol	0
dormir	doɾmiɾ	spanish	verb	sleep	0
interior	inteɾjoɾ	spanish	noun	hinterland	0
ver	βeɾ	spanish	verb	see	0
tres	tɾes	spanish	adjective	three	0
cada	kada	spanish	function	each	0
plaza	plasa	spanish	noun	plaza	0
familia	familja	spanish	noun	family	0
chinchilla	tʃintʃiʎa	spanish	noun	chinchilla	0
gordo	ɡoɾðo	spanish	adjective	fat	0
querer	keɾeɾ	spanish	verb	want	0
y	i	spanish	function	and	0
como	komo	spanish	function	like	0
más allá	masʝa	spanish	function	beyond	0
otra vez	otɾaβes	spanish	adverb	again	0
tierra	tjera	spanish	noun	earth	0
cómo	komo	spanish	function	how	0
ejemplo	exemplo	spanish	noun	example	0
aprender	apɾendeɾ	spanish	verb	learn	0
oscuro	oskuɾo	spanish	adjective	dark	0
con	kon	spanish	function	with	0
algas	alɣas	spanish	noun	algae	0
boca	boka	spanish	noun	mouth	0
muerto	mweɾto	spanish	adjective	dead	0
decir	desir	spanish	verb	say	0
cumbre	kumβɾe	spanish	noun	summit	0
persona	peɾsona	spanish	noun	person	0
peligro	peliɣɾo	spanish	noun	hazard	0
restaurante	restaurante	spanish	noun	restaurant	0
carretera	karetera	spanish	noun	road	0
ballena	βaʎena	spanish	noun	whale	0
borde	boɾxe	spanish	function	edge	0
ahora	aora	spanish	function	now	0
nacho	natʃo	spanish	noun	nacho	0
bien	bjen	spanish	adjective	well	0
pequeño	pekeɲo	spanish	adjective	small	0
en	en	spanish	function	into	0
algunos	alɣunos	spanish	function	some	0
luchar	luxtaɾ	spanish	verb	fight	0
cañón	kaɲon	spanish	noun	canyon	0
tormenta	tormeta	spanish	noun	storm	0
lleno	ʎeno	spanish	adjective	full	0
largo	laɾɣo	spanish	adjective	long	0
a lo largo de	alolaɾɣode	spanish	function	along	0
establecer	estableseɾ	spanish	verb	set	0
fiesta	fjesta	spanish	noun	fiesta	0
abajo	abaxo	spanish	function	down	0
gong	ɡɔŋ	italian	noun	gong	1
piranha	piranja	italian	noun	piranha	1
mottetto	mottetto	italian	noun	motet	1
bourrée	buʁe	italian	noun	bourree	1
fado	fado	italian	noun	fado	1
techno	tɛkno	italian	noun	techno	1
metodo	metodo	italian	noun	method	1
elicottero	elikɔttero	italian	noun	helicopter	1
trimarano	trimarano	italian	noun	trimaran	1
fregata	fregata	italian	noun	frigate	1
sampan	sampan	italian	noun	sampan	1
mojo	modʒo	italian	noun	mojo	1
karaoke	karaoke	italian	noun	karaoke	1
panda	panda	italian	noun	panda	1
yin yang	jinjaŋ	italian	noun	yin_yang	1
steppa	steppa	italian	noun	steppe	1
bossa nova	bɔssanɔva	italian	noun	bossa_nova	1
élite	elite	italian	noun	elite	1
telefono	telefono	italian	noun	telephone	1
fiordo	fjordo	italian	noun	fjord	1
anorak	anorak	italian	noun	anorak	1
matinée	matineɛ	italian	noun	matinée	1
sottomarino	sottomarino	italian	noun	submarine	1
pinguino	piŋɡwino	italian	noun	penguin	1
salmo	salmo	italian	noun	psalm	1
aikido	aikido	italian	noun	aikido	1
pop	pop	italian	noun	pop	1
samurai	samurai	italian	noun	samurai	1
programma	proɡramma	italian	noun	program	1
calypso	kalipso	italian	noun	calypso	1
pigiama	pidʒama	italian	noun	pajamas	1
tequila	tekila	italian	noun	tequila	1
flamenco	flamɛŋko	italian	noun	flamenco	1
rumba	rumba	italian	noun	rumba	1
tifone	tifone	italian	noun	typhoon	1
guerriglia	ɡwerrillja	italian	noun	guerrilla	1
manga	maŋɡa	italian	noun	manga	1
atollo	atollo	italian	noun	atoll	1
funk	funk	italian	noun	funk	1
slittino	zlittino	italian	noun	toboggan	1
salsa	salsa	italian	noun	salsa	1
problema	problema	italian	noun	problem	1
magnate	maɲɲate	italian	noun	tycoon	1
duna	duna	italian	noun	dune	1
aurresku	auɾesku	italian	noun	aurresku	1
fandango	fandaŋgo	italian	noun	fandango	1
ninja	ninʤa	italian	noun	ninja	1
savana	savana	italian	noun	savanna	1
spiritual	spiritual	italian	noun	spiritual	1
mariachi	marjatʃi	italian	noun	mariachi	1
commedia	kommɛdja	italian	noun	comedy	1
kelp	kelp	italian	noun	kelp	1
miso	mizo	italian	noun	miso	1
vodka	vɔdka	italian	noun	vodka	1
foto	foto	italian	noun	photo	1
ballata	ballata	italian	noun	ballad	1
hip hop	ipɔp	italian	noun	hip_hop	1
ska	ska	italian	noun	ska	1
tundra	tundra	italian	noun	tundra	1
vudù	vudu	italian	noun	voodoo	1
poltergeist	pɔltɛrɡaɪst	italian	noun	poltergeist	1
guru	ɡuru	italian	noun	guru	1
yacht	jot	italian	noun	yacht	1
grunge	ɡɾandʒ	italian	noun	grunge	1
corvetta	korvetta	italian	noun	corvette	1
reggae	rɛdʒɛ	italian	noun	reggae	1
sashimi	saʃimi	italian	noun	sashimi	1
rapsodia	rapsodia	italian	noun	rhapsody	1
alcol	alkɔl	italian	noun	alcohol	1
canguro	kanɡuro	italian	noun	kangaroo	1
caravella	karavella	italian	noun	caravel	1
haiku	haiku	italian	noun	haiku	1
mazurca	madzuɾka	italian	noun	mazurka	1
sarabanda	sarabanda	italian	noun	sarabande	1
rap	rap	italian	noun	rap	1
wok	wɔk	italian	noun	wok	1
cotone	kotone	italian	noun	cotton	1
futon	futɔn	italian	noun	futon	1
safari	safari	italian	noun	safari	1
dhow	dau	italian	noun	dhow	1
cioccolato	tʃokkolato	italian	noun	chocolate	1
musica	muzika	italian	noun	music	1
quesadilla	kɛsadila	italian	noun	quesadilla	1
shogun	ʃoɡun	italian	noun	shogun	1
giga	dʒiɡa	italian	noun	gigue	1
microfono	mikrofono	italian	noun	microphone	1
cha cha cha	tʃatʃatʃa	italian	noun	cha_cha	1
coro	koro	italian	noun	choir	1
ramen	ramɛn	italian	noun	ramen	1
bicicletta	bitʃiklɛtta	italian	noun	bicycle	1
istmo	istmo	italian	noun	isthmus	1
gala	ɡala	italian	noun	gala	1
sumo	sumo	italian	noun	sumo	1
cabaret	kabaɾɛ	italian	noun	cabaret	1
karate	karate	italian	noun	karate	1
filosofia	filozofia	italian	noun	philosophy	1
blues	bluz	italian	noun	blues	1
cincillà	tʃintʃilla	italian	noun	chinchilla	1
taiga	taiga	italian	noun	taiga	1
bluegrass	bluɡɾas	italian	noun	bluegrass	1
algoritmo	alɡoritmo	italian	noun	algorithm	1
allemanda	alemanda	italian	noun	allemande	1
notturno	notturno	italian	noun	nocturne	1
taco	tako	italian	noun	taco	1
burlesco	buɾlesko	italian	noun	burlesque	1
vallenato	vaʎenato	italian	noun	vallenato	1
risciò	riʃɔ	italian	noun	rickshaw	1
judo	dʒudo	italian	noun	judo	1
politica	politika	italian	noun	politics	1
gin	dʒin	italian	noun	gin	1
tarantola	tarantola	italian	noun	tarantula	1
violino	vjolino	italian	noun	violin	1
muñeira	muɲejɾa	italian	noun	muñeira	1
economia	ekonomja	italian	noun	economy	1
delfino	delfino	italian	noun	dolphin	1
chic	ʃik	italian	adjective	chic	1
cobra	kobra	italian	noun	cobra	1
corrente	korrente	italian	noun	courante	1
punk	pank	italian	noun	punk	1
kayak	kajak	italian	noun	kayak	1
zucchero	tsukkero	italian	noun	sugar	1
kendo	kɛndo	italian	noun	kendo	1
burrito	buritto	italian	noun	burrito	1
televisione	televizjone	italian	noun	television	1
brandy	brandi	italian	noun	brandy	1
lama	lama	italian	noun	llama	1
porta	pɔrta	italian	noun	door	0
trovare	trovare	italian	verb	find	0
bocca	bɔkka	italian	noun	mouth	0
tardi	tardi	italian	adjective	late	0
nome	nome	italian	noun	name	0
iniziare	inizjare	italian	verb	begin	0
caldo	kaldo	italian	adjective	warm	0
religione	relidʒone	italian	noun	religion	0
capire	kapire	italian	verb	understand	0
riempire	rjempire	italian	verb	fill	0
a	a	italian	function	at	0
fine	fine	italian	noun	end	0
altopiano	altopjano	italian	noun	plateau	0
credere	kredere	italian	verb	believe	0
direttore	diɾɛttoɾe	italian	noun	conductor	0
presto	presto	italian	adverb	soon	0
vivere	vivere	italian	verb	live	0
cantata	kantata	italian	noun	cantata	0
capriccio	kaprittʃo	italian	noun	capriccio	0
ottetto	ottetto	italian	noun	octet	0
internazionale	internattsjonale	italian	noun	international	0
entroterra	entroterra	italian	noun	hinterland	0
strumento	strumento	italian	noun	instrument	0
insenatura	insenatura	italian	noun	cove	0
qualsiasi	kwalsjazi	italian	function	any	0
re	re	italian	noun	king	0
grasso	ɡrasso	italian	adjective	fat	0
corallo	koralo	italian	noun	coral	0
scavare	skavare	italian	verb	dig	0
presto	presto	italian	adverb	early	0
così	kosi	italian	function	so	0
attraverso	attravɛrso	italian	function	through	0
costruire	kostruire	italian	verb	build	0
canzone	kantsone	italian	noun	chanson	0
inferno	infɛrno	italian	noun	inferno	0
burrone	burrone	italian	noun	ravine	0
dottore	dottore	italian	noun	doctor	0
scalare	skalare	italian	verb	climb	0
passacaglia	passakalja	italian	noun	passacaglia	0
contro	kontro	italian	function	against	0
di	di	italian	function	of	0
orchestrazione	oɾkestrattsjone	italian	noun	orchestration	0
tirare	tirare	italian	verb	pull	0
casa	kaza	italian	noun	house	0
latte	late	italian	noun	milk	0
animale	animale	italian	noun	animal	0
in	in	italian	function	into	0
popolazione	popolattsjone	italian	noun	population	0
capitale	kapitale	italian	noun	capital	0
essere	ɛssere	italian	verb	be	0
iniziare	inizjare	italian	verb	start	0
vita	vita	italian	noun	life	0
trio	trio	italian	noun	trio	0
molti	molti	italian	adjective	many	0
con	kon	italian	function	with	0
organizzazione	orɡanidzattsjone	italian	noun	organization	0
tremolo	tɾɛmolo	italian	noun	tremolo	0
settetto	sɛtetto	italian	noun	septet	0
champagne	ʃampaɲɲe	italian	noun	champagne	0
sembrare	sembrare	italian	verb	seem	0
mano	mano	italian	noun	hand	0
pioggia	pjɔdʒa	italian	noun	rain	0
morto	morto	italian	adjective	dead	0
lei	lei	italian	function	she	0
parlare	parlare	italian	verb	talk	0
energia	enerdʒa	italian	noun	energy	0
uccidere	utʃʃidere	italian	verb	kill	0
pennichella	pɛnnɪkɛlla	italian	noun	siesta	0
buono	bwɔno	italian	adjective	good	0
gondola	gondola	italian	noun	gondola	0
occhio	ɔkjo	italian	noun	eye	0
duetto	duetto	italian	noun	duet	0
profondo	profondo	italian	adjective	deep	0
loro	loro	italian	function	they	0
improvvisazione	impɾovizattsjone	italian	noun	improvisation	0
pasta	pasta	italian	noun	pasta	0
molo	molo	italian	noun	dock	0
dietro	djetro	italian	function	behind	0
indietro	indjetro	italian	noun	back	0
a	a	italian	function	to	0
diventare	diventare	italian	verb	become	0
finestra	finɛstra	italian	noun	window	0
bambino prodigio	bambinoprodidʒo	italian	noun	wunderkind	0
gatto	ɡatto	italian	noun	cat	0
pendio	pendjo	italian	noun	slope	0
soffiare	soffjare	italian	verb	blow	0
girare	dʒirare	italian	verb	turn	0
genere	dʒɛnɛre	italian	noun	genre	0
in	in	italian	function	in	0
quale	kwale	italian	function	which	0
anche	aŋke	italian	adverb	also	0
pulito	pulito	italian	adjective	clean	0
chiamare	kjamare	italian	verb	call	0
madre	madre	italian	noun	mother	0
soprano	sopɾano	italian	noun	soprano	0
requiem	rekwiem	italian	noun	requiem	0
medusa	meduza	italian	noun	jellyfish	0
funzione	funtsjone	italian	noun	function	0
fare	fare	italian	verb	make	0
canto	kanto	italian	noun	carol	0
cucina	kutʃina	italian	noun	cuisine	0
maestro	maɛstɾo	italian	noun	maestro	0
amico	amiko	italian	noun	friend	0
lui	lui	italian	function	he	0
che	ke	italian	function	than	0
fuoco	fwɔko	italian	noun	fire	0
verde	verde	italian	adjective	green	0
lentamente	lɛntamɛnte	italian	adverb	slowly	0
piccolo	pikkolo	italian	adjective	small	0
fantasia	fantazja	italian	noun	fantasia	0
nostro	nostro	italian	function	our	0
penna	pɛnna	italian	noun	pen	0
bere	bere	italian	verb	drink	0
esempio	ezempio	italian	noun	example	0
vendere	vendere	italian	verb	sell	0
motivo	motivo	italian	noun	motif	0
rondò	rondo	italian	noun	rondo	0
spento	spento	italian	adjective	off	0
vetta	vetta	italian	noun	summit	0
sangue	saŋɡwe	italian	noun	blood	0
limone	limone	italian	noun	lemon	0
punt	punt	italian	noun	punt	0
terra	terra	italian	noun	land	0
quasi	kwazi	italian	adverb	almost	0
regione	redʒone	italian	noun	region	0
sostituto	sostituto	italian	noun	ersatz	0
chiatta	kjatta	italian	noun	barge	0
ballare	ballare	italian	verb	dance	0
albero	albero	italian	noun	tree	0
aragosta	araɡosta	italian	noun	lobster	0
dipingere	dipindʒere	italian	verb	paint	0
super	super	italian	noun	uber	0
